15416, 139.53, -0.95
16808, 139.53, -0.95
18208, 139.53, -0.95
23516, 151.11, -1.03
24896, 151.11, -1.03
26300, 151.11, -1.03
27700, 151.11, -1.03
-32560, 158.83, -1.08
-31188, 158.83, -1.08
-29784, 158.83, -1.08
-28380, 158.83, -1.08
-26972, 158.83, -1.08
-21668, 153.32, -1.04
-20288, 153.32, -1.04
-18884, 153.32, -1.04
-17488, 153.32, -1.04
-12184, 137.85, -0.94
-10812, 137.85, -0.94
-9408, 137.85, -0.94
-8048, 137.85, -0.94
-2804, 121.97, -0.83
-1480, 121.97, -0.83
-128, 121.97, -0.83
1180, 121.97, -0.83
2528, 121.97, -0.83
7780, 115.01, -0.78
9164, 115.01, -0.78
10512, 115.01, -0.78
11904, 115.01, -0.78
17164, 119.84, -0.81
18544, 119.84, -0.81
19944, 119.84, -0.81
21340, 119.84, -0.81
22744, 119.84, -0.81
28052, 130.52, -0.89
29420, 130.52, -0.89
30824, 130.52, -0.89
32216, 130.52, -0.89
-28064, 129.80, -0.88
-26696, 129.80, -0.88
-25292, 129.80, -0.88
-23904, 129.80, -0.88
-22504, 129.80, -0.88
-17204, 107.80, -0.73
-15776, 107.80, -0.73
-14384, 107.80, -0.73
-12980, 107.80, -0.73
-7696, 83.27, -0.57
-6408, 83.27, -0.57
-5104, 83.27, -0.57
-3808, 83.27, -0.57
-2496, 83.27, -0.57
2700, 72.70, -0.49
3968, 72.70, -0.49
5272, 72.70, -0.49
6560, 72.70, -0.49
11740, 75.71, -0.51
13068, 75.71, -0.51
14472, 75.71, -0.51
15820, 75.71, -0.51
17168, 75.71, -0.51
22408, 68.15, -0.46
23736, 68.15, -0.46
25076, 68.15, -0.46
26420, 68.15, -0.46
31672, 55.54, -0.38
-32532, 55.54, -0.38
-31188, 55.54, -0.38
-29836, 55.54, -0.38
-28480, 55.54, -0.38
-23168, 42.31, -0.29
-21832, 42.31, -0.29
-20476, 42.31, -0.29
-19120, 42.31, -0.29
-13856, 16.83, -0.11
-12524, 16.83, -0.11
-11164, 16.83, -0.11
-9820, 16.83, -0.11
-8512, 16.83, -0.11
-3268, -2.33, 0.02
-2036, -2.33, 0.02
-780, -2.33, 0.02
416, -2.33, 0.02
1608, -2.33, 0.02
6816, -13.45, 0.09
8088, -13.45, 0.09
9388, -13.45, 0.09
10680, -13.45, 0.09
12028, -13.45, 0.09
17240, -30.07, 0.20
18564, -30.07, 0.20
19896, -30.07, 0.20
21232, -30.07, 0.20
26468, -30.94, 0.21
27804, -30.94, 0.21
29152, -30.94, 0.21
30552, -30.94, 0.21
31912, -30.94, 0.21
-28388, -47.06, 0.32
-27056, -47.06, 0.32
-25704, -47.06, 0.32
-24360, -47.06, 0.32
-19112, -66.07, 0.45
-17780, -66.07, 0.45
-16440, -66.07, 0.45
-15084, -66.07, 0.45
-13736, -66.07, 0.45
-8456, -78.69, 0.54
-7160, -78.69, 0.54
-5860, -78.69, 0.54
-4560, -78.69, 0.54
704, -98.13, 0.67
1944, -98.13, 0.67
3248, -98.13, 0.67
4540, -98.13, 0.67
5840, -98.13, 0.67
11036, -114.85, 0.78
12412, -114.85, 0.78
13816, -114.85, 0.78
15208, -114.85, 0.78
20488, -113.01, 0.77
21860, -113.01, 0.77
23260, -113.01, 0.77
24656, -113.01, 0.77
26044, -113.01, 0.77
31356, -114.23, 0.78
32736, -114.23, 0.78
-31388, -114.23, 0.78
-29988, -114.23, 0.78
-24656, -131.70, 0.90
-23280, -131.70, 0.90
-21880, -131.70, 0.90
-20484, -131.70, 0.90
-19072, -131.70, 0.90
-13788, -153.03, 1.04
-12420, -153.03, 1.04
-11008, -153.03, 1.04
-9612, -153.03, 1.04
-4352, -165.03, 1.12
-3012, -165.03, 1.12
-1652, -165.03, 1.12
-296, -165.03, 1.12
4920, -162.32, 1.10
6256, -162.32, 1.10
7604, -162.32, 1.10
8956, -162.32, 1.10
10316, -162.32, 1.10
15596, -151.79, 1.03
16968, -151.79, 1.03
18368, -151.79, 1.03
19772, -151.79, 1.03
25064, -144.48, 0.98
26440, -144.48, 0.98
27900, -144.48, 0.98
29304, -144.48, 0.98
30700, -144.48, 0.98
-29524, -148.22, 1.01
-28148, -148.22, 1.01
-26736, -148.22, 1.01
-25328, -148.22, 1.01
-20012, -163.33, 1.11
-18624, -163.33, 1.11
-17200, -163.33, 1.11
-15784, -163.33, 1.11
-10488, -177.34, 1.21
-9100, -177.34, 1.21
-7736, -177.34, 1.21
-6372, -177.34, 1.21
-4996, -177.34, 1.21
344, -169.37, 1.15
1632, -169.37, 1.15
2988, -169.37, 1.15
4352, -169.37, 1.15
9596, -154.62, 1.05
10924, -154.62, 1.05
12332, -154.62, 1.05
13728, -154.62, 1.05
15128, -154.62, 1.05
20448, -149.24, 1.01
21828, -149.24, 1.01
23232, -149.24, 1.01
24688, -149.24, 1.01
29976, -149.43, 1.02
31352, -149.43, 1.02
32756, -149.43, 1.02
-31380, -149.43, 1.02
-26088, -142.30, 0.97
-24712, -142.30, 0.97
-23304, -142.30, 0.97
-21912, -142.30, 0.97
-20448, -142.30, 0.97
-15132, -140.83, 0.96
-13752, -140.83, 0.96
-12344, -140.83, 0.96
